mode,iSub,iSession,iTrial,text,un_pro,un_pro_items,un_pro_count,unprocessed_category,n_constraints,matched_rules,A,b,fidelity,fidelity_status,style_tags
region,310,3,300,头短，躯干长。,['躯干长'],躯干长,1,body_geometry,1,['general_case'],"[[0.0, 1.0, 0.0, 0.0]]",[0.5],1.0,ok,"['direct_absolute', 'body_ref']"
region,310,3,319,头短，躯干长。,['躯干长'],躯干长,1,body_geometry,1,['general_case'],"[[0.0, 1.0, 0.0, 0.0]]",[0.5],1.0,ok,"['direct_absolute', 'body_ref']"
region,310,4,13,头比躯干短，腿比其他部位都长，且最长。,['且最长'],且最长,1,other_unparsed,4,"['body_ref', 'comparison']","[[0.0, 1.0, 0.0, 0.0], [1.0, 0.0, -1.0, 0.0], [0.0, 1.0, -1.0, 0.0], [0.0, 0.0, -1.0, 1.0]]","[0.5, -0.0, -0.0, -0.0]",1.0,ok,"['direct_absolute', 'superlative', 'comparison', 'body_ref']"
region,310,4,16,头比躯干短，尾巴短，躯干最长，且明显长于其他部位。,['躯干最长'],躯干最长,1,body_geometry,5,"['body_ref', 'general_case', 'comparison']","[[0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0], [1.0, 0.0, 0.0, -1.0], [0.0, 1.0, 0.0, -1.0], [0.0, 0.0, 1.0, -1.0]]","[0.5, 0.5, -0.0, -0.0, -0.0]",0.6666666666666666,mismatch,"['direct_absolute', 'superlative', 'comparison', 'body_ref']"
region,310,4,17,头比躯干短，其余各部位长度比头长，且长度相当。,"['其余各部位长度比头长', '且长度相当']",其余各部位长度比头长；且长度相当,2,"other_reference, global_balance",1,['body_ref'],"[[0.0, 1.0, 0.0, 0.0]]",[0.5],1.0,ok,"['direct_absolute', 'comparison', 'equality', 'body_ref']"
region,310,4,18,头比躯干短，躯干较长，其余各部分较短。,['躯干较长'],躯干较长,1,body_geometry,4,"['body_ref', 'complement']","[[0.0, 1.0, 0.0, 0.0], [1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0.5, 0.5, 0.5, 0.5]",1.0,ok,"['direct_absolute', 'comparison', 'body_ref']"
region,310,4,36,头短，脖子长，尾巴长，躯干长，腿最短。,['躯干长'],躯干长,1,body_geometry,6,"['general_case', 'general_case', 'general_case', 'superlative', 'superlative', 'superlative']","[[0.0, 1.0, 0.0, 0.0], [-1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, -1.0], [-1.0, 0.0, 1.0, 0.0], [0.0, -1.0, 1.0, 0.0], [0.0, 0.0, 1.0, -1.0]]","[0.5, -0.5, -0.5, -0.0, -0.0, -0.0]",0.8333333333333334,mismatch,"['direct_absolute', 'superlative', 'body_ref']"
region,310,4,40,头短，躯干最长，其余各部位都较短且差不多长。,['躯干最长'],躯干最长,1,body_geometry,4,"['general_case', 'complement']","[[0.0, 1.0, 0.0, 0.0], [1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0.5, 0.5, 0.5, 0.5]",1.0,ok,"['direct_absolute', 'superlative', 'equality', 'body_ref']"
region,311,1,1,头、脖子、尾巴、腿略长，且都比较接近。,['且都比较接近'],且都比较接近,1,other_unparsed,4,['general_case'],"[[0.0, -1.0, 0.0, 0.0], [-1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, -1.0], [0.0, 0.0, -1.0, 0.0]]","[-0.5, -0.5, -0.5, -0.5]",0.0,mismatch,"['direct_absolute', 'comparison', 'equality']"
region,311,1,6,脖子、腿、尾巴比较长，且比较接近，头最短。,['且比较接近'],且比较接近,1,other_unparsed,6,"['general_case', 'superlative', 'superlative', 'superlative']","[[-1.0, 0.0, 0.0, 0.0], [0.0, 0.0, -1.0, 0.0], [0.0, 0.0, 0.0, -1.0], [-1.0, 1.0, 0.0, 0.0], [0.0, 1.0, -1.0, 0.0], [0.0, 1.0, 0.0, -1.0]]","[-0.5, -0.5, -0.5, -0.0, -0.0, -0.0]",1.0,ok,"['direct_absolute', 'superlative', 'comparison', 'equality']"
region,311,1,25,头最长，尾巴，脖子和腿略短。,['尾巴'],尾巴,1,other_unparsed,5,"['superlative', 'superlative', 'superlative', 'general_case']","[[1.0, -1.0, 0.0, 0.0], [0.0, -1.0, 1.0, 0.0], [0.0, -1.0, 0.0, 1.0], [1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0]]","[-0.0, -0.0, -0.0, 0.5, 0.5]",0.6,mismatch,"['direct_absolute', 'superlative']"
region,311,1,61,腿最长，头、尾巴和脖子。,['头、尾巴和脖子'],头、尾巴和脖子,1,other_unparsed,3,"['superlative', 'superlative', 'superlative']","[[1.0, 0.0, -1.0, 0.0], [0.0, 1.0, -1.0, 0.0], [0.0, 0.0, -1.0, 1.0]]","[-0.0, -0.0, -0.0]",0.6666666666666666,mismatch,"['direct_absolute', 'superlative']"
region,311,1,78,尾巴最长，脖子、头和腿，很短。,"['脖子、头和腿', '很短']",脖子、头和腿；很短,2,other_unparsed,3,"['superlative', 'superlative', 'superlative']","[[1.0, 0.0, 0.0, -1.0], [0.0, 1.0, 0.0, -1.0], [0.0, 0.0, 1.0, -1.0]]","[-0.0, -0.0, -0.0]",1.0,ok,"['direct_absolute', 'superlative']"
region,311,1,92,头最长，尾巴、脖子和腿。,['尾巴、脖子和腿'],尾巴、脖子和腿,1,other_unparsed,3,"['superlative', 'superlative', 'superlative']","[[1.0, -1.0, 0.0, 0.0], [0.0, -1.0, 1.0, 0.0], [0.0, -1.0, 0.0, 1.0]]","[-0.0, -0.0, -0.0]",1.0,ok,"['direct_absolute', 'superlative']"
region,311,1,93,脖子最长，腿、头和尾巴。,['腿、头和尾巴'],腿、头和尾巴,1,other_unparsed,3,"['superlative', 'superlative', 'superlative']","[[-1.0, 1.0, 0.0, 0.0], [-1.0, 0.0, 1.0, 0.0], [-1.0, 0.0, 0.0, 1.0]]","[-0.0, -0.0, -0.0]",1.0,ok,"['direct_absolute', 'superlative']"
region,311,1,96,腿最长，尾巴、头和脖子。,['尾巴、头和脖子'],尾巴、头和脖子,1,other_unparsed,3,"['superlative', 'superlative', 'superlative']","[[1.0, 0.0, -1.0, 0.0], [0.0, 1.0, -1.0, 0.0], [0.0, 0.0, -1.0, 1.0]]","[-0.0, -0.0, -0.0]",1.0,ok,"['direct_absolute', 'superlative']"
region,311,1,98,头最长，腿、尾巴和脖子。,['腿、尾巴和脖子'],腿、尾巴和脖子,1,other_unparsed,3,"['superlative', 'superlative', 'superlative']","[[1.0, -1.0, 0.0, 0.0], [0.0, -1.0, 1.0, 0.0], [0.0, -1.0, 0.0, 1.0]]","[-0.0, -0.0, -0.0]",0.6666666666666666,mismatch,"['direct_absolute', 'superlative']"
region,311,1,99,脖子最长，尾巴、头和腿。,['尾巴、头和腿'],尾巴、头和腿,1,other_unparsed,3,"['superlative', 'superlative', 'superlative']","[[-1.0, 1.0, 0.0, 0.0], [-1.0, 0.0, 1.0, 0.0], [-1.0, 0.0, 0.0, 1.0]]","[-0.0, -0.0, -0.0]",1.0,ok,"['direct_absolute', 'superlative']"
region,311,1,102,头最长，腿，脖子和尾巴很短。,['腿'],腿,1,other_unparsed,5,"['superlative', 'superlative', 'superlative', 'general_case']","[[1.0, -1.0, 0.0, 0.0], [0.0, -1.0, 1.0, 0.0], [0.0, -1.0, 0.0, 1.0], [1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[-0.0, -0.0, -0.0, 0.5, 0.5]",1.0,ok,"['direct_absolute', 'superlative']"
region,311,1,106,腿最长，头、尾巴和脖子。,['头、尾巴和脖子'],头、尾巴和脖子,1,other_unparsed,3,"['superlative', 'superlative', 'superlative']","[[1.0, 0.0, -1.0, 0.0], [0.0, 1.0, -1.0, 0.0], [0.0, 0.0, -1.0, 1.0]]","[-0.0, -0.0, -0.0]",1.0,ok,"['direct_absolute', 'superlative']"
region,311,1,110,尾巴最长，腿、头和脖子。,['腿、头和脖子'],腿、头和脖子,1,other_unparsed,3,"['superlative', 'superlative', 'superlative']","[[1.0, 0.0, 0.0, -1.0], [0.0, 1.0, 0.0, -1.0], [0.0, 0.0, 1.0, -1.0]]","[-0.0, -0.0, -0.0]",1.0,ok,"['direct_absolute', 'superlative']"
region,311,1,112,腿最长，脖子、头和尾巴。,['脖子、头和尾巴'],脖子、头和尾巴,1,other_unparsed,3,"['superlative', 'superlative', 'superlative']","[[1.0, 0.0, -1.0, 0.0], [0.0, 1.0, -1.0, 0.0], [0.0, 0.0, -1.0, 1.0]]","[-0.0, -0.0, -0.0]",1.0,ok,"['direct_absolute', 'superlative']"
region,311,1,115,脖子最长，其次是尾巴、头，和腿。,['和腿'],和腿,1,other_unparsed,3,"['superlative', 'superlative', 'superlative']","[[-1.0, 1.0, 0.0, 0.0], [-1.0, 0.0, 1.0, 0.0], [-1.0, 0.0, 0.0, 1.0]]","[-0.0, -0.0, -0.0]",1.0,ok,"['direct_absolute', 'superlative', 'ranking']"
region,311,1,121,腿最长，头、脖子和尾巴。,['头、脖子和尾巴'],头、脖子和尾巴,1,other_unparsed,3,"['superlative', 'superlative', 'superlative']","[[1.0, 0.0, -1.0, 0.0], [0.0, 1.0, -1.0, 0.0], [0.0, 0.0, -1.0, 1.0]]","[-0.0, -0.0, -0.0]",1.0,ok,"['direct_absolute', 'superlative']"
region,311,1,123,尾巴和腿也比较长，脖子，头最短。,['脖子'],脖子,1,other_unparsed,5,"['general_case', 'superlative', 'superlative', 'superlative']","[[0.0, 0.0, 0.0, -1.0], [0.0, 0.0, -1.0, 0.0], [-1.0, 1.0, 0.0, 0.0], [0.0, 1.0, -1.0, 0.0], [0.0, 1.0, 0.0, -1.0]]","[-0.5, -0.5, -0.0, -0.0, -0.0]",1.0,ok,"['direct_absolute', 'superlative', 'comparison']"
region,311,1,135,脖子最长，头、腿和尾巴。,['头、腿和尾巴'],头、腿和尾巴,1,other_unparsed,3,"['superlative', 'superlative', 'superlative']","[[-1.0, 1.0, 0.0, 0.0], [-1.0, 0.0, 1.0, 0.0], [-1.0, 0.0, 0.0, 1.0]]","[-0.0, -0.0, -0.0]",1.0,ok,"['direct_absolute', 'superlative']"
region,311,1,136,头和脖子最长，尾巴和腿。,['尾巴和腿'],尾巴和腿,1,other_unparsed,3,"['superlative', 'superlative', 'superlative']","[[-1.0, 1.0, 0.0, 0.0], [-1.0, 0.0, 1.0, 0.0], [-1.0, 0.0, 0.0, 1.0]]","[-0.0, -0.0, -0.0]",0.6666666666666666,mismatch,"['direct_absolute', 'superlative']"
region,311,1,137,头最长，尾巴、脖子和腿，很短。,"['尾巴、脖子和腿', '很短']",尾巴、脖子和腿；很短,2,other_unparsed,3,"['superlative', 'superlative', 'superlative']","[[1.0, -1.0, 0.0, 0.0], [0.0, -1.0, 1.0, 0.0], [0.0, -1.0, 0.0, 1.0]]","[-0.0, -0.0, -0.0]",1.0,ok,"['direct_absolute', 'superlative']"
region,311,1,142,头和尾巴略长，腿和脖子。,['腿和脖子'],腿和脖子,1,other_unparsed,2,['general_case'],"[[0.0, -1.0, 0.0, 0.0], [0.0, 0.0, 0.0, -1.0]]","[-0.5, -0.5]",1.0,ok,['direct_absolute']
region,311,1,143,头和尾巴很长，脖子，腿最短。,['脖子'],脖子,1,other_unparsed,5,"['general_case', 'superlative', 'superlative', 'superlative']","[[0.0, -1.0, 0.0, 0.0], [0.0, 0.0, 0.0, -1.0], [-1.0, 0.0, 1.0, 0.0], [0.0, -1.0, 1.0, 0.0], [0.0, 0.0, 1.0, -1.0]]","[-0.5, -0.5, -0.0, -0.0, -0.0]",1.0,ok,"['direct_absolute', 'superlative']"
region,311,1,148,腿最长，尾巴、脖子和头。,['尾巴、脖子和头'],尾巴、脖子和头,1,other_unparsed,3,"['superlative', 'superlative', 'superlative']","[[1.0, 0.0, -1.0, 0.0], [0.0, 1.0, -1.0, 0.0], [0.0, 0.0, -1.0, 1.0]]","[-0.0, -0.0, -0.0]",1.0,ok,"['direct_absolute', 'superlative']"
region,311,1,149,脖子最长，头，腿和尾巴。,"['头', '腿和尾巴']",头；腿和尾巴,2,other_unparsed,3,"['superlative', 'superlative', 'superlative']","[[-1.0, 1.0, 0.0, 0.0], [-1.0, 0.0, 1.0, 0.0], [-1.0, 0.0, 0.0, 1.0]]","[-0.0, -0.0, -0.0]",1.0,ok,"['direct_absolute', 'superlative']"
region,311,1,156,腿最长，头和尾巴，还有脖子。,"['头和尾巴', '还有脖子']",头和尾巴；还有脖子,2,other_unparsed,3,"['superlative', 'superlative', 'superlative']","[[1.0, 0.0, -1.0, 0.0], [0.0, 1.0, -1.0, 0.0], [0.0, 0.0, -1.0, 1.0]]","[-0.0, -0.0, -0.0]",1.0,ok,"['direct_absolute', 'superlative']"
region,311,1,160,腿和尾巴比较长，头，脖子最短。,['头'],头,1,other_unparsed,5,"['general_case', 'superlative', 'superlative', 'superlative']","[[0.0, 0.0, -1.0, 0.0], [0.0, 0.0, 0.0, -1.0], [1.0, -1.0, 0.0, 0.0], [1.0, 0.0, -1.0, 0.0], [1.0, 0.0, 0.0, -1.0]]","[-0.5, -0.5, -0.0, -0.0, -0.0]",0.6,mismatch,"['direct_absolute', 'superlative', 'comparison']"
region,311,1,161,尾巴和脖子比较长，头，腿最短。,['头'],头,1,other_unparsed,5,"['general_case', 'superlative', 'superlative', 'superlative']","[[0.0, 0.0, 0.0, -1.0], [-1.0, 0.0, 0.0, 0.0], [-1.0, 0.0, 1.0, 0.0], [0.0, -1.0, 1.0, 0.0], [0.0, 0.0, 1.0, -1.0]]","[-0.5, -0.5, -0.0, -0.0, -0.0]",1.0,ok,"['direct_absolute', 'superlative', 'comparison']"
region,311,1,163,尾巴和脖子最长，腿和头。,['腿和头'],腿和头,1,other_unparsed,3,"['superlative', 'superlative', 'superlative']","[[-1.0, 1.0, 0.0, 0.0], [-1.0, 0.0, 1.0, 0.0], [-1.0, 0.0, 0.0, 1.0]]","[-0.0, -0.0, -0.0]",0.6666666666666666,mismatch,"['direct_absolute', 'superlative']"
region,311,1,172,头和脖子最长，腿和尾巴。,['腿和尾巴'],腿和尾巴,1,other_unparsed,3,"['superlative', 'superlative', 'superlative']","[[-1.0, 1.0, 0.0, 0.0], [-1.0, 0.0, 1.0, 0.0], [-1.0, 0.0, 0.0, 1.0]]","[-0.0, -0.0, -0.0]",0.6666666666666666,mismatch,"['direct_absolute', 'superlative']"
region,311,1,174,头和脖子最长，腿和尾巴。,['腿和尾巴'],腿和尾巴,1,other_unparsed,3,"['superlative', 'superlative', 'superlative']","[[-1.0, 1.0, 0.0, 0.0], [-1.0, 0.0, 1.0, 0.0], [-1.0, 0.0, 0.0, 1.0]]","[-0.0, -0.0, -0.0]",1.0,ok,"['direct_absolute', 'superlative']"
region,311,1,179,头最长，尾巴、脖子和腿。,['尾巴、脖子和腿'],尾巴、脖子和腿,1,other_unparsed,3,"['superlative', 'superlative', 'superlative']","[[1.0, -1.0, 0.0, 0.0], [0.0, -1.0, 1.0, 0.0], [0.0, -1.0, 0.0, 1.0]]","[-0.0, -0.0, -0.0]",1.0,ok,"['direct_absolute', 'superlative']"
region,311,1,192,头最长，尾巴和腿。,['尾巴和腿'],尾巴和腿,1,other_unparsed,3,"['superlative', 'superlative', 'superlative']","[[1.0, -1.0, 0.0, 0.0], [0.0, -1.0, 1.0, 0.0], [0.0, -1.0, 0.0, 1.0]]","[-0.0, -0.0, -0.0]",1.0,ok,"['direct_absolute', 'superlative']"
region,311,1,202,腿最长，尾巴、头和脖子。,['尾巴、头和脖子'],尾巴、头和脖子,1,other_unparsed,3,"['superlative', 'superlative', 'superlative']","[[1.0, 0.0, -1.0, 0.0], [0.0, 1.0, -1.0, 0.0], [0.0, 0.0, -1.0, 1.0]]","[-0.0, -0.0, -0.0]",1.0,ok,"['direct_absolute', 'superlative']"
region,311,1,216,脖子最长，腿、头和尾巴。,['腿、头和尾巴'],腿、头和尾巴,1,other_unparsed,3,"['superlative', 'superlative', 'superlative']","[[-1.0, 1.0, 0.0, 0.0], [-1.0, 0.0, 1.0, 0.0], [-1.0, 0.0, 0.0, 1.0]]","[-0.0, -0.0, -0.0]",1.0,ok,"['direct_absolute', 'superlative']"
region,311,1,222,腿最长，其次是头和脖子，腿。,['腿'],腿,1,other_unparsed,3,"['superlative', 'superlative', 'superlative']","[[1.0, 0.0, -1.0, 0.0], [0.0, 1.0, -1.0, 0.0], [0.0, 0.0, -1.0, 1.0]]","[-0.0, -0.0, -0.0]",1.0,ok,"['direct_absolute', 'superlative', 'ranking']"
region,311,1,240,脖子最长，尾巴和头，还有腿。,"['尾巴和头', '还有腿']",尾巴和头；还有腿,2,other_unparsed,3,"['superlative', 'superlative', 'superlative']","[[-1.0, 1.0, 0.0, 0.0], [-1.0, 0.0, 1.0, 0.0], [-1.0, 0.0, 0.0, 1.0]]","[-0.0, -0.0, -0.0]",1.0,ok,"['direct_absolute', 'superlative']"
region,311,1,242,头和尾巴最长，脖子和腿。,['脖子和腿'],脖子和腿,1,other_unparsed,3,"['superlative', 'superlative', 'superlative']","[[1.0, 0.0, 0.0, -1.0], [0.0, 1.0, 0.0, -1.0], [0.0, 0.0, 1.0, -1.0]]","[-0.0, -0.0, -0.0]",1.0,ok,"['direct_absolute', 'superlative']"
region,311,1,250,尾巴最长，腿、头和脖子。,['腿、头和脖子'],腿、头和脖子,1,other_unparsed,3,"['superlative', 'superlative', 'superlative']","[[1.0, 0.0, 0.0, -1.0], [0.0, 1.0, 0.0, -1.0], [0.0, 0.0, 1.0, -1.0]]","[-0.0, -0.0, -0.0]",1.0,ok,"['direct_absolute', 'superlative']"
region,311,1,251,头最长，脖子、腿和尾巴。,['脖子、腿和尾巴'],脖子、腿和尾巴,1,other_unparsed,3,"['superlative', 'superlative', 'superlative']","[[1.0, -1.0, 0.0, 0.0], [0.0, -1.0, 1.0, 0.0], [0.0, -1.0, 0.0, 1.0]]","[-0.0, -0.0, -0.0]",1.0,ok,"['direct_absolute', 'superlative']"
region,311,1,270,脖子略长，尾巴，再是腿和头。,"['尾巴', '再是腿和头']",尾巴；再是腿和头,2,ordinal_or_secondary,1,['general_case'],"[[-1.0, 0.0, 0.0, 0.0]]",[-0.5],1.0,ok,"['direct_absolute', 'ranking']"
region,311,1,286,头和腿最长，尾巴和脖子。,['尾巴和脖子'],尾巴和脖子,1,other_unparsed,3,"['superlative', 'superlative', 'superlative']","[[1.0, 0.0, -1.0, 0.0], [0.0, 1.0, -1.0, 0.0], [0.0, 0.0, -1.0, 1.0]]","[-0.0, -0.0, -0.0]",0.3333333333333333,mismatch,"['direct_absolute', 'superlative']"
region,311,1,294,脖子最长，尾巴、头和腿。,['尾巴、头和腿'],尾巴、头和腿,1,other_unparsed,3,"['superlative', 'superlative', 'superlative']","[[-1.0, 1.0, 0.0, 0.0], [-1.0, 0.0, 1.0, 0.0], [-1.0, 0.0, 0.0, 1.0]]","[-0.0, -0.0, -0.0]",1.0,ok,"['direct_absolute', 'superlative']"
region,311,1,317,尾巴最长，脖子和腿，还有头。,"['脖子和腿', '还有头']",脖子和腿；还有头,2,other_unparsed,3,"['superlative', 'superlative', 'superlative']","[[1.0, 0.0, 0.0, -1.0], [0.0, 1.0, 0.0, -1.0], [0.0, 0.0, 1.0, -1.0]]","[-0.0, -0.0, -0.0]",1.0,ok,"['direct_absolute', 'superlative']"
region,311,2,8,尾巴和头。,['尾巴和头'],尾巴和头,1,other_unparsed,0,[],[],[],,unsupported,['other']
region,312,1,197,一样长。,['一样长'],一样长,1,other_unparsed,0,[],[],[],,unsupported,"['direct_absolute', 'equality']"
region,312,2,140,选错了。,['选错了'],选错了,1,meta_or_uncertain,0,[],[],[],,meta,['meta']
region,312,2,254,差不多长。,['差不多长'],差不多长,1,global_balance,0,[],[],[],,unsupported,"['direct_absolute', 'equality']"
region,312,3,18,都略短，头比尾巴长。,['都略短'],都略短,1,other_unparsed,1,['comparison'],"[[0.0, -1.0, 0.0, 1.0]]",[-0.0],1.0,ok,"['direct_absolute', 'comparison']"
region,312,3,54,头、腿、尾巴，很短。,"['头、腿、尾巴', '很短']",头、腿、尾巴；很短,2,other_unparsed,0,[],[],[],,unsupported,['direct_absolute']
region,312,3,137,中等长度，头和尾巴略短。,['中等长度'],中等长度,1,other_unparsed,2,['general_case'],"[[0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0.5, 0.5]",1.0,ok,['direct_absolute']
region,312,3,138,中等长度，腿略长，脖子很短。,['中等长度'],中等长度,1,other_unparsed,2,"['general_case', 'general_case']","[[0.0, 0.0, -1.0, 0.0], [1.0, 0.0, 0.0, 0.0]]","[-0.5, 0.5]",1.0,ok,['direct_absolute']
region,312,3,253,都较短，头略长。,['都较短'],都较短,1,other_unparsed,1,['general_case'],"[[0.0, -1.0, 0.0, 0.0]]",[-0.5],0.0,mismatch,['direct_absolute']
region,312,3,315,都较短，尾巴和腿更短一点。,['都较短'],都较短,1,other_unparsed,2,['general_case'],"[[0.0, 0.0, 0.0, 1.0], [0.0, 0.0, 1.0, 0.0]]","[0.5, 0.5]",1.0,ok,['direct_absolute']
region,313,1,165,尾巴，巴长，腿短，头短。,"['尾巴', '巴长']",尾巴；巴长,2,other_unparsed,2,"['general_case', 'general_case']","[[0.0, 0.0, 1.0, 0.0], [0.0, 1.0, 0.0, 0.0]]","[0.5, 0.5]",0.5,mismatch,['direct_absolute']
region,313,2,70,头很长，尾巴、腿、脖子差不多长，都比头稍微短一点。,['都比头稍微短一点'],都比头稍微短一点,1,other_unparsed,7,"['general_case', 'equality']","[[0.0, -1.0, 0.0, 0.0], [0.0, 0.0, -1.0, 1.0], [0.0, 0.0, 1.0, -1.0], [-1.0, 0.0, 0.0, 1.0], [1.0, 0.0, 0.0, -1.0], [-1.0, 0.0, 1.0, 0.0], [1.0, 0.0, -1.0, 0.0]]","[-0.5, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",0.5,mismatch,"['direct_absolute', 'comparison', 'equality']"
region,313,2,79,腿长，尾巴长，头和脖子差不多长，头和脖子都比尾巴和腿短。,['头和脖子都比尾巴和腿短'],头和脖子都比尾巴和腿短,1,other_unparsed,4,"['general_case', 'general_case', 'equality']","[[0.0, 0.0, -1.0, 0.0], [0.0, 0.0, 0.0, -1.0], [-1.0, 1.0, 0.0, 0.0], [1.0, -1.0, 0.0, 0.0]]","[-0.5, -0.5, 0.1, 0.1]",1.0,ok,"['direct_absolute', 'comparison', 'equality']"
region,313,2,176,腿短，尾巴长，头较短，和脖子相比。,['和脖子相比'],和脖子相比,1,other_unparsed,3,"['general_case', 'general_case', 'general_case']","[[0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, -1.0], [0.0, 1.0, 0.0, 0.0]]","[0.5, -0.5, 0.5]",0.6666666666666666,mismatch,"['direct_absolute', 'comparison']"
region,313,2,281,尾巴短，腿短，脖子比头短，都比尾巴和腿长。,['都比尾巴和腿长'],都比尾巴和腿长,1,other_unparsed,3,"['general_case', 'general_case', 'comparison']","[[0.0, 0.0, 0.0, 1.0], [0.0, 0.0, 1.0, 0.0], [1.0, -1.0, 0.0, 0.0]]","[0.5, 0.5, -0.0]",1.0,ok,"['direct_absolute', 'comparison']"
region,313,3,37,头和腿，脖子和尾巴比躯干短。,['头和腿'],头和腿,1,other_unparsed,2,"['body_ref', 'body_ref']","[[1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0.5, 0.5]",1.0,ok,"['direct_absolute', 'comparison', 'body_ref']"
region,313,3,53,头、脖子、尾巴、腿均小于或等于，躯干。,"['头、脖子、尾巴、腿均小于或等于', '躯干']",头、脖子、尾巴、腿均小于或等于；躯干,2,body_geometry,0,[],[],[],,unsupported,"['comparison', 'equality', 'body_ref']"
region,314,1,37,朝向向左。,['朝向向左'],朝向向左,1,other_unparsed,0,[],[],[],,unsupported,['other']
region,314,1,39,朝向向左。,['朝向向左'],朝向向左,1,other_unparsed,0,[],[],[],,unsupported,['other']
region,314,1,40,朝向向左。,['朝向向左'],朝向向左,1,other_unparsed,0,[],[],[],,unsupported,['other']
region,314,1,41,朝向向右。,['朝向向右'],朝向向右,1,other_unparsed,0,[],[],[],,unsupported,['other']
region,314,1,42,朝向向左。,['朝向向左'],朝向向左,1,other_unparsed,0,[],[],[],,unsupported,['other']
region,314,1,43,有一个部位比躯干长。,['有一个部位比躯干长'],有一个部位比躯干长,1,"count_abstract, body_geometry",0,[],[],[],,unsupported,"['direct_absolute', 'comparison', 'body_ref', 'count_abstract']"
region,314,1,44,有一个部位比躯干长。,['有一个部位比躯干长'],有一个部位比躯干长,1,"count_abstract, body_geometry",0,[],[],[],,unsupported,"['direct_absolute', 'comparison', 'body_ref', 'count_abstract']"
region,314,1,45,有一个部位比躯干长。,['有一个部位比躯干长'],有一个部位比躯干长,1,"count_abstract, body_geometry",0,[],[],[],,unsupported,"['direct_absolute', 'comparison', 'body_ref', 'count_abstract']"
